,World2018,National2018,World2019,National2019,World2020,National2020,Country,SIZE,FOCUS,RESEARCH INTENSITY,AGE,STATUS,Academic Reputation,Employer Reputation,Faculty Student,Citations per Faculty,International Faculty,International Students,ground_truth
372,426.0,9.0,424.0,9.0,391,8.0,23,3,1,3,5.0,0,0.38357588357588357,0.18246687054026506,0.09128205128205127,0.35959595959595964,0.05572441742654509,0.045454545454545456,0
373,370.0,4.0,371.0,4.0,392,4.0,33,0,1,0,4.0,0,0.10187110187110185,0.009174311926605505,0.8133333333333332,0.11212121212121214,0.6919959473150963,0.09393939393939396,0
374,444.0,12.0,439.0,13.0,393,12.0,41,0,2,3,5.0,0,0.14968814968814967,0.06218144750254842,0.8184615384615385,0.025252525252525256,0.0851063829787234,0.5262626262626263,0
375,394.0,74.0,401.0,77.0,395,72.0,55,0,1,3,5.0,0,0.05093555093555092,0.06931702344546381,0.9999999999999999,0.1505050505050505,0.037487335359675786,0.11414141414141417,0
376,351.0,13.0,352.0,13.0,396,14.0,24,0,1,3,4.0,0,0.21621621621621617,0.25993883792048933,0.5723076923076923,0.14545454545454548,0.09017223910840932,0.08080808080808081,0
377,372.0,8.0,375.0,8.0,399,8.0,48,1,3,3,5.0,0,0.06133056133056131,0.6574923547400612,0.057435897435897436,0.3111111111111111,1.0,0.9343434343434345,0
378,420.0,78.0,390.0,75.0,400,73.0,55,1,1,3,5.0,1,-0.42029756657653694,-0.38198437688720044,0.5578729115939411,-0.2542483005272709,-0.38032364362389054,-0.2885917348707052,1
379,473.0,18.0,415.0,15.0,401,15.0,8,3,1,3,4.0,0,0.16008316008316006,0.21916411824668705,0.1517948717948718,0.6777777777777778,0.11550151975683891,0.05656565656565656,0
380,360.0,20.0,398.0,22.0,402,22.0,1,0,0,3,4.0,0,0.2978402455515496,0.3364130455922396,0.19203289974420382,0.45677260448390855,1.108217141034828,1.090105937817242,1
381,437.0,1.0,417.0,2.0,403,1.0,35,1,0,3,3.0,0,0.13097713097713093,0.382262996941896,0.7599999999999999,0.08282828282828283,0.0243161094224924,0.04444444444444445,0
382,332.0,2.0,367.0,2.0,404,4.0,0,2,0,2,3.0,1,0.12266112266112264,0.35677879714576965,0.8400000000000001,0.009090909090909092,0.048632218844984795,0.11313131313131314,0
383,366.0,3.0,383.0,2.0,405,2.0,44,0,1,3,5.0,0,0.21933471933471926,0.35677879714576965,0.09435897435897436,0.36767676767676766,0.8328267477203648,0.09090909090909093,0
384,410.0,76.0,393.0,76.0,406,74.0,55,0,1,3,5.0,0,0.2557172557172557,0.21916411824668705,0.1641025641025641,0.3494949494949495,0.6149949341438704,0.09696969696969698,0
385,407.0,4.0,410.0,4.0,407,3.0,39,0,1,3,5.0,0,0.2733887733887734,0.11416921508664628,0.16923076923076924,0.36464646464646466,0.11246200607902736,0.5676767676767678,0
386,397.0,11.0,387.0,11.0,408,11.0,45,0,0,0,4.0,1,0.0873180873180873,0.18552497451580025,0.8225641025641026,0.012121212121212125,0.39513677811550146,0.403030303030303,0
387,479.0,1.0,434.0,1.0,409,1.0,20,1,2,3,4.0,0,0.08316008316008316,0.22222222222222224,0.12,0.881818181818182,0.03951367781155016,0.010101010101010102,0
388,460.0,87.0,419.0,79.0,410,75.0,55,0,1,3,5.0,0,0.08627858627858626,0.26707441386340475,0.17230769230769233,0.790909090909091,0.044579533941236066,0.03535353535353535,0
389,399.0,25.0,408.0,26.0,411,23.0,15,3,1,3,5.0,0,-0.18500317699242033,-0.2783315088528623,0.16327125128200792,-0.17110326309250642,-0.03574051709146253,-0.1519113439005872,1
390,388.0,8.0,403.0,9.0,412,9.0,49,1,0,3,3.0,0,0.21725571725571724,0.17838939857288483,0.3487179487179487,0.36969696969696975,0.1448834853090172,0.07676767676767678,0
391,962.0,30.0,397.0,12.0,413,12.0,45,0,1,0,5.0,1,-0.19600406277312304,-0.1073540154074793,0.46410681733775705,-0.20206256883162907,-0.14907064349927823,-0.014183780952841174,1
392,475.0,4.0,458.0,5.0,414,4.0,2,1,0,3,4.0,0,0.0769230769230769,0.2772680937818553,0.5076923076923077,0.24444444444444446,0.7710233029381967,0.197979797979798,0
393,423.0,15.0,423.0,16.0,415,16.0,8,3,0,3,3.0,0,0.22037422037422033,0.045871559633027525,0.5374358974358974,0.1676767676767677,0.4559270516717325,0.04242424242424243,0
394,378.0,15.0,402.0,15.0,416,15.0,6,0,1,3,5.0,0,0.1819126819126819,0.1977573904179409,0.2892307692307692,0.2888888888888889,0.6869300911854104,0.2797979797979798,0
395,398.0,47.0,396.0,47.0,417,46.0,54,1,2,3,5.0,0,0.17359667359667358,0.06116207951070336,0.18256410256410258,0.25757575757575757,0.8642350557244174,0.9565656565656567,0
396,336.0,2.0,394.0,2.0,418,2.0,25,0,2,0,2.0,0,0.09459459459459457,0.13149847094801226,0.9282051282051282,0.00404040404040404,0.3140830800405268,0.051515151515151514,0
397,352.0,4.0,407.0,4.0,419,4.0,22,0,1,3,4.0,0,0.13097713097713093,0.17533129459734967,0.16102564102564101,0.5282828282828284,0.6970618034447822,0.20505050505050507,0
398,455.0,86.0,412.0,78.0,420,76.0,55,1,1,3,5.0,1,0.07068607068607066,0.03261977573904179,0.8533333333333334,0.16363636363636364,0.1651469098277609,0.21313131313131314,0
399,396.0,75.0,426.0,80.0,421,77.0,55,1,0,3,5.0,1,0.1372141372141372,0.05606523955147809,0.1394871794871795,0.5121212121212122,0.220871327254306,1.0,0
400,363.0,3.0,406.0,3.0,422,4.0,39,0,1,3,3.0,0,0.24012474012474005,0.26401630988786956,0.2635897435897436,0.21616161616161617,0.2573454913880446,0.43232323232323233,0
401,429.0,82.0,438.0,84.0,423,78.0,55,0,1,3,5.0,0,0.1933471933471933,0.11314984709480123,0.41743589743589743,0.32222222222222224,0.15805471124620057,0.16161616161616163,0
402,560.0,25.0,478.0,24.0,424,23.0,1,0,1,0,4.0,0,0.10914760914760913,0.07033639143730888,0.06256410256410255,0.48383838383838385,0.9128672745694023,0.8797979797979799,0
403,488.0,14.0,474.0,11.0,425,9.0,23,3,1,3,5.0,0,0.28898128898128894,0.13761467889908258,0.0358974358974359,0.5696969696969698,0.0182370820668693,0.0010101010101010114,0
404,385.0,23.0,400.0,25.0,426,24.0,15,1,0,3,4.0,0,0.21205821205821201,0.0672782874617737,0.36,0.23434343434343435,0.5612968591691997,0.2676767676767677,0
405,392.0,9.0,416.0,10.0,427,10.0,49,1,0,3,4.0,0,0.19958419958419957,0.1794087665647299,0.31076923076923074,0.3565656565656566,0.19655521783181357,0.19494949494949496,0
406,362.0,2.0,405.0,3.0,428,3.0,44,0,1,3,5.0,0,0.22972972972972966,0.29663608562691135,0.020512820512820516,0.5010101010101011,0.3738601823708207,0.10707070707070708,0
407,391.0,5.0,422.0,5.0,429,5.0,21,0,0,0,3.0,0,0.13513513513513511,0.24464831804281345,0.37538461538461537,0.15353535353535352,0.7933130699088146,0.5050505050505052,0
408,480.0,19.0,444.0,17.0,430,17.0,8,3,0,3,5.0,0,0.14656964656964652,0.0163098878695209,0.19487179487179487,0.7131313131313132,0.07801418439716312,0.052525252525252523,0
409,321.0,7.0,392.0,7.0,431,7.0,4,0,1,3,5.0,0,0.1528066528066528,0.24057084607543328,0.23384615384615384,0.3282828282828283,0.45187436676798376,0.5737373737373738,0
410,339.0,65.0,377.0,73.0,432,79.0,55,0,0,0,5.0,1,0.1985446985446985,0.1957186544342508,0.358974358974359,0.2282828282828283,0.4285714285714286,0.18686868686868688,0
411,404.0,27.0,372.0,24.0,433,25.0,15,3,1,3,4.0,0,0.1975051975051975,0.1508664627930683,0.0,0.5919191919191921,0.3343465045592705,0.3313131313131313,0
412,465.0,10.0,413.0,10.0,434,11.0,46,0,1,3,5.0,0,0.16008316008316006,0.08154943934760449,0.7415384615384615,0.11111111111111112,0.035460992907801414,0.051515151515151514,0
413,451.0,17.0,465.0,18.0,436,18.0,8,0,2,3,4.0,0,-0.19492946985595225,-0.3206963800265321,-0.03832517325165563,0.10105322612674378,-0.33519681225095416,-0.3009669758934582,1
414,611.0,19.0,514.0,17.0,437,14.0,41,1,2,3,5.0,0,0.06237006237006237,0.12028542303771662,0.8287179487179487,0.05353535353535354,0.17223910840932116,0.4353535353535354,0
415,337.0,3.0,384.0,4.0,438,5.0,0,1,0,1,4.0,1,0.37910415283333004,0.5128755388982942,1.2277943815235588,0.33957371330289055,0.3953012009452718,0.8920989658281431,1
416,403.0,11.0,404.0,11.0,439,15.0,41,0,2,3,5.0,0,0.06964656964656965,0.08766564729867482,0.7661538461538462,0.02323232323232323,0.15704154002026344,0.7787878787878788,0
417,529.0,7.0,469.0,4.0,440,4.0,5,0,1,3,4.0,0,0.0821205821205821,0.03261977573904179,0.9282051282051282,0.09090909090909093,0.04255319148936171,0.008080808080808083,0
418,458.0,18.0,463.0,16.0,441,16.0,6,0,1,3,5.0,0,0.08004158004158005,0.08460754332313965,0.29538461538461536,0.38686868686868686,0.7315096251266464,0.5313131313131314,0
419,373.0,45.0,381.0,46.0,442,47.0,54,0,0,0,4.0,0,0.07380457380457381,0.40774719673802245,0.10974358974358975,0.35050505050505054,0.9726443768996961,0.5393939393939394,0
420,442.0,8.0,464.0,8.0,443,8.0,32,0,0,0,2.0,0,0.16424116424116422,0.24464831804281345,0.12512820512820513,0.11919191919191922,0.9949341438703142,1.0,0
421,431.0,23.0,443.0,23.0,444,24.0,1,2,1,0,3.0,1,0.0031185031185031117,0.06625891946992865,0.45948717948717943,0.19494949494949496,0.9858156028368794,0.9909090909090911,0
422,504.0,16.0,466.0,17.0,445,15.0,24,0,1,3,5.0,0,0.11226611226611224,0.030581039755351685,0.7928205128205128,0.1383838383838384,0.07294832826747721,0.051515151515151514,0
423,484.0,92.0,450.0,87.0,446,80.0,55,0,0,3,5.0,0,0.14968814968814967,0.19266055045871563,0.4461538461538461,0.2595959595959596,0.2998986828774063,0.07575757575757577,0
424,434.0,84.0,472.0,91.0,448,81.0,55,3,1,3,5.0,0,0.24012474012474005,0.42201834862385323,0.09743589743589745,0.3474747474747475,0.16717325227963525,0.04747474747474748,0
425,422.0,15.0,457.0,15.0,449,16.0,24,1,3,0,5.0,0,0.18087318087318083,0.6615698267074414,0.3425641025641025,0.03333333333333333,0.2826747720364742,0.20707070707070707,0
426,466.0,11.0,512.0,13.0,450,10.0,23,3,1,3,4.0,0,0.31600831600831597,0.04383282364933741,0.08307692307692308,0.3858585858585859,0.07294832826747721,0.19494949494949496,0
427,436.0,2.0,449.0,1.0,451,1.0,51,1,0,3,3.0,1,0.12993762993762992,0.3007135575942915,0.4851282051282051,0.17575757575757575,0.39108409321175275,0.05757575757575758,0
428,517.0,14.0,476.0,15.0,452,16.0,41,1,0,3,4.0,0,0.05717255717255717,0.1488277268093782,0.7343589743589742,0.06363636363636364,0.0982776089159068,0.6777777777777778,0
429,441.0,16.0,477.0,20.0,453,19.0,8,3,1,3,4.0,0,0.2318087318087318,0.02140672782874618,0.24615384615384614,0.4353535353535354,0.06382978723404255,0.03535353535353535,0
430,472.0,13.0,433.0,13.0,454,13.0,45,0,1,0,5.0,1,0.06860706860706861,0.05198776758409786,0.8153846153846154,0.08181818181818183,0.13272543059777103,0.3444444444444445,0
431,402.0,1.0,446.0,1.0,455,1.0,16,0,2,3,5.0,0,0.15488565488565487,0.4393476044852192,0.06666666666666668,0.5585858585858586,0.0030395136778115506,0.06363636363636364,0
432,447.0,12.0,436.0,14.0,456,14.0,45,1,0,3,4.0,1,0.15384615384615383,0.3282364933741081,0.5066666666666666,0.12121212121212123,0.10638297872340427,0.20202020202020202,0
433,324.0,63.0,385.0,74.0,457,82.0,55,0,1,3,4.0,0,0.13617463617463613,0.10703363914373089,0.14461538461538465,0.5686868686868688,0.44072948328267475,0.08989898989898991,0
434,536.0,21.0,490.0,17.0,458,12.0,14,3,2,3,1.0,0,0.3004158004158004,0.038735983690112136,0.27076923076923076,0.05555555555555556,0.507598784194529,0.41010101010101013,0
435,409.0,1.0,488.0,1.0,459,1.0,27,0,1,0,5.0,0,0.15384615384615383,0.21406727828746178,0.6871794871794872,0.04242424242424243,0.08004052684903748,0.051515151515151514,0
436,491.0,93.0,455.0,89.0,460,83.0,55,1,1,3,4.0,0,0.06756756756756757,0.03567787971457696,0.1035897435897436,0.8353535353535355,0.13779128672745694,0.12424242424242428,0
437,445.0,85.0,451.0,88.0,461,84.0,55,0,0,3,5.0,0,0.14656964656964652,0.06116207951070336,0.27794871794871795,0.36969696969696975,0.5572441742654509,0.20202020202020202,0
438,554.0,24.0,491.0,21.0,462,20.0,8,0,0,3,4.0,0,0.1216216216216216,0.041794087665647295,0.3005128205128205,0.5535353535353535,0.08915906788247215,0.052525252525252523,0
439,433.0,16.0,467.0,17.0,463,17.0,6,3,0,3,3.0,0,0.11954261954261952,0.3496432212028543,0.029743589743589746,0.27272727272727276,0.8419452887537995,0.894949494949495,0
440,485.0,31.0,524.0,32.0,464,26.0,15,0,1,3,5.0,0,0.12474012474012472,0.041794087665647295,0.07692307692307693,0.6565656565656567,0.47213779128672745,0.11818181818181818,0
441,439.0,48.0,437.0,51.0,465,48.0,54,0,1,0,4.0,0,0.09459459459459457,0.11213047910295616,0.32102564102564096,0.2515151515151515,0.7355623100303953,0.6060606060606062,0
442,526.0,16.0,459.0,15.0,466,15.0,45,1,1,3,5.0,1,0.009355509355509356,0.0,0.9641025641025641,0.16262626262626265,0.019250253292806486,0.03333333333333333,0
443,596.0,30.0,503.0,22.0,467,21.0,8,0,0,3,4.0,0,0.16008316008316006,0.031600407747196746,0.14871794871794872,0.6525252525252526,0.032421479229989864,0.031313131313131314,0
444,413.0,77.0,429.0,82.0,468,85.0,55,1,0,3,4.0,1,0.0821205821205821,0.09276248725790011,0.39692307692307693,0.2656565656565657,0.2867274569402229,0.8070707070707073,0
445,463.0,4.0,527.0,4.0,469,3.0,9,0,1,2,5.0,1,0.3139293139293139,0.7003058103975535,0.14871794871794872,0.015151515151515154,0.05268490374873354,0.010101010101010102,0
446,575.0,27.0,546.0,27.0,470,22.0,8,3,1,3,5.0,0,0.38362484557974563,0.3392939939094445,0.5090579710128711,0.8051729671278673,0.3337014126775894,0.2981022600571602,1
447,531.0,34.0,462.0,28.0,471,27.0,15,0,1,0,4.0,0,0.0841995841995842,0.03975535168195719,0.5682051282051281,0.17575757575757575,0.4002026342451874,0.4676767676767677,0
448,602.0,27.0,499.0,25.0,472,25.0,1,3,1,0,3.0,0,0.1507276507276507,0.24464831804281345,0.06358974358974359,0.27575757575757576,1.0,0.5464646464646465,0
449,550.0,18.0,460.0,16.0,473,17.0,24,2,0,3,5.0,0,0.022869022869022863,0.005096839959225281,0.998974358974359,0.09090909090909093,0.03343465045592704,0.01616161616161616,0
450,438.0,1.0,556.0,1.0,474,1.0,36,0,2,0,5.0,1,0.33991683991683985,0.5545361875637105,0.1712820512820513,0.007070707070707069,0.05775075987841946,0.013131313131313131,0
451,425.0,79.0,431.0,83.0,475,86.0,55,3,1,3,5.0,0,0.21517671517671516,0.24872579001019368,0.1394871794871795,0.35959595959595964,0.3120567375886525,0.05656565656565656,0
452,490.0,8.0,487.0,9.0,476,7.0,18,0,1,0,4.0,0,0.34615384615384615,0.42609582059123347,0.09846153846153846,0.14747474747474748,0.004052684903748733,0.008080808080808083,0
453,446.0,3.0,500.0,3.0,477,3.0,43,1,3,0,2.0,0,0.1112266112266112,0.2436289500509684,0.13538461538461538,0.23535353535353537,1.0,0.6747474747474749,0
454,432.0,28.0,453.0,27.0,478,28.0,15,0,1,3,5.0,0,0.1476091476091476,0.028542303771661576,0.5394871794871795,0.23333333333333336,0.10435663627152988,0.11818181818181818,0
455,459.0,50.0,418.0,48.0,479,49.0,54,1,0,3,4.0,0,0.07068607068607066,0.08868501529051988,0.1907692307692308,0.40101010101010104,0.7558257345491389,0.6494949494949496,0
456,577.0,29.0,547.0,28.0,480,23.0,8,3,0,3,4.0,0,0.08627858627858626,0.020387359836901122,0.19179487179487179,0.7101010101010102,0.12360688956433637,0.03333333333333333,0
457,405.0,3.0,409.0,3.0,481,4.0,9,0,0,1,5.0,1,0.21807619187698693,0.5432471638369498,0.9578821516829468,0.1650616388624339,0.3231163501086345,0.17718285098364603,1
458,498.0,4.0,492.0,5.0,482,5.0,5,3,1,3,3.0,0,0.2848232848232848,0.13863404689092765,0.3384615384615384,0.1383838383838384,0.04660587639311044,0.012121212121212125,0
459,635.0,6.0,530.0,7.0,483,7.0,29,1,3,3,2.0,1,0.09147609147609145,0.24770642201834864,0.3384615384615384,0.201010101010101,0.8196555217831815,0.29393939393939394,0
460,481.0,51.0,432.0,49.0,484,50.0,54,1,0,3,5.0,0,0.06340956340956341,0.041794087665647295,0.2615384615384615,0.4151515151515152,0.5927051671732523,0.5686868686868688,0
461,483.0,11.0,430.0,11.0,485,11.0,49,1,2,3,3.0,1,0.0,0.02650356778797146,0.5825641025641025,0.496969696969697,0.0243161094224924,0.07171717171717172,0
462,494.0,21.0,475.0,19.0,486,24.0,8,3,1,3,4.0,0,0.13305613305613304,0.109072375127421,0.518974358974359,0.24444444444444446,0.1276595744680851,0.0202020202020202,0
463,590.0,26.0,641.0,28.0,487,26.0,1,1,0,3,3.0,0,0.1216216216216216,0.109072375127421,0.027692307692307697,0.3808080808080809,0.9544072948328268,0.683838383838384,0
464,470.0,89.0,441.0,86.0,488,87.0,55,0,1,3,5.0,0,0.06237006237006237,0.019367991845056064,0.7189743589743589,0.19292929292929295,0.17426545086119555,0.12424242424242428,0
465,502.0,2.0,498.0,2.0,489,2.0,20,1,2,3,4.0,0,0.009355509355509356,0.13353720693170237,0.05025641025641026,0.9484848484848487,0.05775075987841946,0.01616161616161616,0
466,456.0,3.0,519.0,3.0,490,3.0,7,0,1,2,5.0,0,0.3305613305613305,0.5942915392456677,0.10871794871794871,0.03737373737373738,0.06990881458966565,0.012121212121212125,0
467,514.0,5.0,480.0,4.0,493,3.0,25,0,0,2,4.0,0,0.03326403326403326,0.04281345565749235,0.9394871794871794,0.0,0.160081053698075,0.1686868686868687,0
468,528.0,1.0,539.0,1.0,494,1.0,56,2,1,1,2.0,1,0.09979209979209977,0.15698267074413866,0.7856410256410256,0.0030303030303030307,0.1702127659574468,0.027272727272727275,0
469,417.0,17.0,454.0,15.0,495,13.0,14,3,1,3,1.0,0,0.3128898128898128,0.030581039755351685,0.11282051282051284,0.24242424242424243,0.2259371833839919,0.25858585858585864,0
470,428.0,81.0,440.0,85.0,496,88.0,55,0,0,3,5.0,0,0.07484407484407485,0.08460754332313965,0.09333333333333332,0.6676767676767678,0.38500506585612965,0.21717171717171718,0
471,408.0,1.0,485.0,1.0,497,1.0,52,0,1,2,5.0,0,0.07276507276507277,0.09683995922528033,0.7148717948717949,0.008080808080808083,0.0,0.781818181818182,0
472,493.0,2.0,533.0,2.0,498,3.0,10,0,3,3,5.0,0,0.15488565488565487,0.38532110091743127,0.32205128205128203,0.09696969696969698,0.17122593718338397,0.5707070707070708,0
473,381.0,16.0,425.0,14.0,499,14.0,14,3,0,3,1.0,0,0.1715176715176715,0.1722731906218145,0.10871794871794871,0.4222222222222222,0.1904761904761905,0.38686868686868686,0
474,457.0,7.0,484.0,7.0,500,6.0,13,1,0,3,3.0,0,0.1112266112266112,0.08766564729867482,0.42358974358974355,0.3282828282828283,0.2695035460992908,0.08181818181818183,0
